# mean(hr), mean(eda), avnn, nn50, pnn50, rmssd, sdnn, Plf, Phf, lfhf_ratio, score
6.031640172684083723e+01,-7.105843073826598744e-01,9.963965517241379075e+02,2.200000000000000000e+01,3.859649122807017108e+01,5.345583518933618450e+01,5.020062893824660932e+01,4.325566762008433557e+02,9.461218947364296810e+02,4.571891619962402675e-01,9.000000000000000000e+00
7.810166294513406626e+01,-5.791825349958371616e-01,7.832000000000000455e+02,3.400000000000000000e+01,4.594594594594595094e+01,8.534508646538348842e+01,9.932420297841456147e+01,1.066474943551084834e+03,2.135251139771266025e+03,4.994611283360928522e-01,6.333333332999999676e+00
6.562660947407013623e+01,-2.418413475751968744e-01,9.184375000000000000e+02,4.500000000000000000e+01,7.142857142857143060e+01,1.638621178027235601e+02,1.384290403287879769e+02,3.438832408789775855e+03,9.220800906623740957e+03,3.729429193422340028e-01,5.500000000000000000e+00
6.263443281774269877e+01,7.948726530924105083e-01,9.592622950819671814e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.804392787985291591e+01,2.788422591080500013e+01,2.644645503398228925e+02,8.887570509596562829e+01,2.975667535399703301e+00,4.400000000000000355e+00
7.975578754980368501e+01,-6.089495367416221105e-01,7.566103896103895750e+02,2.000000000000000000e+00,2.631578947368420796e+00,2.439181269024074439e+01,5.626491751764378790e+01,1.003042089410531048e+03,1.952902348923003899e+02,5.136161006533140672e+00,5.500000000000000000e+00
5.426786561772704687e+01,-7.947389478316061462e-01,1.110698113207547067e+03,2.000000000000000000e+01,3.846153846153846700e+01,6.232483145091220678e+01,6.960067000828600214e+01,1.926287891992576760e+03,1.539774309409818215e+03,1.251019633345425541e+00,8.000000000000000000e+00
9.129738449410764645e+01,-2.765117805500201253e-01,6.590000000000000000e+02,2.000000000000000000e+00,2.247191011235955216e+00,2.327172176070918042e+01,3.151778524130231318e+01,1.686691229950335753e+02,1.760529952007888426e+02,9.580588095230418988e-01,5.299999999999999822e+00
1.383470561338535560e+02,2.389055999876777414e-01,4.182269503546099259e+02,1.180000000000000000e+02,8.428571428571429180e+01,2.897227738965056005e+02,2.042837091887626286e+02,1.064317262413727622e+04,3.272411265053014722e+04,3.252394568432965816e-01,5.299999999999999822e+00
7.246458789391141408e+01,-4.182410606952952081e-01,8.330000000000000000e+02,1.800000000000000000e+01,2.608695652173912904e+01,4.323846918418023932e+01,6.623082167035552459e+01,3.022083938424970256e+03,1.043434565370968130e+03,2.896285055834374234e+00,5.299999999999999822e+00
6.253423615780464218e+01,-4.747883977310144443e-01,9.654590163934426528e+02,2.200000000000000000e+01,3.666666666666666430e+01,5.151876680718720536e+01,7.278886677015283624e+01,4.751905117597511889e+03,7.850522527587110062e+02,6.052979404745468806e+00,6.500000000000000000e+00
7.827401199179057301e+01,-7.712404785792964512e-01,7.685394736842105203e+02,1.500000000000000000e+01,2.000000000000000000e+01,3.856267625567499380e+01,4.485396772920574904e+01,1.133259508929783578e+03,8.384118602951566572e+02,1.351673995321139632e+00,4.071428571400000251e+00
